impressions,word_count,n_tags,external_link,media,post_day
507,1.6231042015644048,2.042191840684868,0.4472135954999578,-0.9198662110077998,1.313220696521267
303,1.943385027747747,1.346977597047466,0.4472135954999578,-0.9198662110077998,0.6076095760023773
797,1.5766883450092917,2.7374060843222696,0.4472135954999578,-0.9198662110077998,-0.09800154451651243
259,1.2941401340424703,3.4326203279596714,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
408,-0.6430946082735984,0.6517633534100642,0.4472135954999578,1.0871146130092182,-0.8036126650354022
774,1.1776353145339113,1.346977597047466,0.4472135954999578,-0.9198662110077998,1.313220696521267
439,2.911395005900033,1.694584718866167,0.4472135954999578,-0.9198662110077998,1.313220696521267
957,1.1624576186282363,1.346977597047466,0.4472135954999578,-0.9198662110077998,0.6076095760023773
262,-0.5966787517184847,0.6517633534100642,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
435,1.7120845882481306,0.6517633534100642,0.4472135954999578,1.0871146130092182,1.313220696521267
365,1.3219883999536879,0.6517633534100642,0.4472135954999578,-0.9198662110077998,-0.8036126650354022
882,0.8977350865242465,0.3041562315913633,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
459,0.4667968683678466,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
204,-1.0726482738757048,0.6517633534100642,0.4472135954999578,1.0871146130092182,-0.8036126650354022
232,0.9681303753461902,0.3041562315913633,0.4472135954999578,-0.9198662110077998,-1.5092237855542918
170,0.09767433417419005,0.3041562315913633,0.4472135954999578,1.0871146130092182,-1.5092237855542918
153,-1.2008154532363626,-1.0862722556834403,0.4472135954999578,-0.9198662110077998,1.313220696521267
313,0.6236865206188852,-0.04345089022733761,0.4472135954999578,-0.9198662110077998,1.313220696521267
412,0.23946912710332796,0.6517633534100642,0.4472135954999578,1.0871146130092182,0.6076095760023773
261,-0.9539840003253864,0.9993704752287651,0.4472135954999578,1.0871146130092182,-0.09800154451651243
305,-1.4927550983347375,2.042191840684868,0.4472135954999578,1.0871146130092182,-0.09800154451651243
230,-0.23024963267507542,-0.04345089022733761,0.4472135954999578,1.0871146130092182,0.6076095760023773
286,-0.4234033801704288,0.3041562315913633,0.4472135954999578,1.0871146130092182,-0.09800154451651243
529,-0.2670612522636795,-0.3910580120460385,-2.23606797749979,-0.9198662110077998,0.6076095760023773
